epoch,train_loss,test_loss
1,0.27850160002708435,0.24033980071544647
5,0.17062367498874664,0.15150490403175354
10,0.10127978771924973,0.09119760245084763
15,0.06767215579748154,0.06155306100845337
20,0.051446571946144104,0.04792489856481552
25,0.0454118549823761,0.043015461415052414
30,0.04264739900827408,0.04039086401462555
35,0.04131859913468361,0.03918447345495224
40,0.040725402534008026,0.038609206676483154
45,0.040215082466602325,0.03815028443932533
50,0.0398445799946785,0.03786177933216095
55,0.03962722048163414,0.03765951097011566
60,0.03938459977507591,0.03736904636025429
65,0.03905712813138962,0.03701398894190788
70,0.03872187063097954,0.03663913905620575
75,0.038423024117946625,0.03691541776061058
80,0.038425546139478683,0.035947442054748535
85,0.03795219957828522,0.035414133220911026
90,0.03747041895985603,0.03513800725340843
95,0.03659915179014206,0.034262627363204956
100,0.03666478022933006,0.03390740603208542
105,0.03564292937517166,0.033151570707559586
110,0.03477967530488968,0.03262481465935707
115,0.034162480384111404,0.03213280439376831
120,0.033678460866212845,0.03157335892319679
125,0.0333310030400753,0.031122418120503426
130,0.03291318565607071,0.0307921189814806
135,0.032359976321458817,0.030294885858893394
140,0.03217574954032898,0.03014262020587921
145,0.03171250596642494,0.029599497094750404
150,0.03139880299568176,0.02933519147336483
155,0.03206653147935867,0.030304472893476486
160,0.03141303360462189,0.029390020295977592
165,0.030992092564702034,0.028642477467656136
170,0.030430205166339874,0.02831484004855156
175,0.030150147154927254,0.028141608461737633
180,0.029953716322779655,0.027923420071601868
185,0.029723402112722397,0.027672186493873596
190,0.029568597674369812,0.02750520594418049
195,0.02930557355284691,0.0272840466350317
200,0.029664432629942894,0.028132010251283646
205,0.029351601377129555,0.02757600136101246
210,0.02886670082807541,0.027786994352936745
215,0.029307903721928596,0.02676326595246792
220,0.028650784865021706,0.026637019589543343
225,0.02844155579805374,0.026357529684901237
230,0.028236398473381996,0.026015762239694595
235,0.027954431250691414,0.025839632377028465
240,0.027626002207398415,0.025661248713731766
245,0.03003782592713833,0.028270388022065163
250,0.027892613783478737,0.025887003168463707
255,0.027411770075559616,0.02574373595416546
260,0.027298716828227043,0.02548583224415779
265,0.027125386521220207,0.025216279551386833
270,0.026946717873215675,0.02485538460314274
275,0.02661733329296112,0.024667860940098763
280,0.026389073580503464,0.024446625262498856
285,0.02625609189271927,0.02426609769463539
290,0.026228971779346466,0.024365218356251717
295,0.025882231071591377,0.024018531665205956
300,0.0258496031165123,0.02374096028506756
305,0.025548255071043968,0.02359536662697792
310,0.02540420927107334,0.023363731801509857
315,0.02519512176513672,0.02321206033229828
320,0.025041872635483742,0.023036714643239975
325,0.024872956797480583,0.022861065343022346
330,0.02470213547348976,0.022682616487145424
335,0.02472098171710968,0.022878514602780342
340,0.02451479807496071,0.022685496136546135
345,0.02450147271156311,0.02226344496011734
350,0.024161355569958687,0.022236349061131477
355,0.024107523262500763,0.021974654868245125
360,0.023884983733296394,0.02183816023170948
365,0.023725198581814766,0.02170402556657791
370,0.023616421967744827,0.021582650020718575
375,0.023645082488656044,0.021727899089455605
380,0.02346268855035305,0.02135063149034977
385,0.023326994851231575,0.021268220618367195
390,0.023152941837906837,0.021225083619356155
395,0.023015622049570084,0.021014345809817314
400,0.022905558347702026,0.02092062309384346
405,0.02276073768734932,0.02078610472381115
410,0.022630952298641205,0.02067389525473118
415,0.02264518290758133,0.02084721252322197
420,0.02309970185160637,0.02106691524386406
425,0.022681547328829765,0.020643824711441994
430,0.022469189018011093,0.020488351583480835
435,0.022208211943507195,0.020342882722616196
440,0.022109942510724068,0.02016913890838623
445,0.021964576095342636,0.020062949508428574
450,0.021823499351739883,0.019968904554843903
455,0.02174968458712101,0.019850770011544228
460,0.021620161831378937,0.01976105198264122
465,0.021509753540158272,0.019679659977555275
470,0.021463263779878616,0.01970497891306877
475,0.022037316113710403,0.01966673880815506
480,0.021694818511605263,0.019590862095355988
485,0.02139926142990589,0.019486138597130775
490,0.02113197185099125,0.01942305825650692
495,0.021070348098874092,0.01924598403275013
500,0.020926829427480698,0.019136780872941017
505,0.020804576575756073,0.019036248326301575
510,0.02076100744307041,0.01908576861023903
515,0.020778151229023933,0.01893537864089012
520,0.020606419071555138,0.01878545619547367
525,0.020410271361470222,0.0187374297529459
530,0.020266277715563774,0.01860068552196026
535,0.020149368792772293,0.01848570629954338
540,0.020112615078687668,0.018544098362326622
545,0.020036889240145683,0.018310757353901863
550,0.020003007724881172,0.018367575481534004
555,0.019740261137485504,0.01825285144150257
560,0.019633671268820763,0.018027490004897118
565,0.019514452666044235,0.017897581681609154
570,0.019355451688170433,0.017770646139979362
575,0.019261838868260384,0.017757507041096687
580,0.019490521401166916,0.017826136201620102
585,0.019082583487033844,0.017528215423226357
590,0.018924057483673096,0.017503082752227783
595,0.01882668025791645,0.01736023835837841
600,0.01872156374156475,0.017426015809178352
605,0.018820906057953835,0.017543822526931763
610,0.018776383250951767,0.017195798456668854
615,0.01862727478146553,0.01709805056452751
620,0.018339214846491814,0.01698368787765503
625,0.018218526616692543,0.01687008887529373
630,0.018110008910298347,0.016848625615239143
635,0.018148545175790787,0.016985932365059853
640,0.018493492156267166,0.017705107107758522
645,0.018440131098031998,0.017173437401652336
650,0.017996933311223984,0.016836941242218018
655,0.017967464402318,0.016544008627533913
660,0.017723819240927696,0.016477178782224655
665,0.017543112859129906,0.016492100432515144
670,0.01801135577261448,0.016689220443367958
675,0.017466586083173752,0.016243616119027138
680,0.017399078235030174,0.01624491810798645
685,0.01718708872795105,0.016092386096715927
690,0.017105650156736374,0.016038985922932625
695,0.01712084747850895,0.016428299248218536
700,0.017927933484315872,0.016140108928084373
705,0.01728256419301033,0.016095858067274094
710,0.017073143273591995,0.01586008258163929
715,0.016811901703476906,0.015779320150613785
720,0.016671516001224518,0.015709148719906807
725,0.01654948852956295,0.015619948506355286
730,0.016474317759275436,0.015570905059576035
735,0.016884254291653633,0.01602274365723133
740,0.016548696905374527,0.015476252883672714
745,0.016267459839582443,0.01541125401854515
750,0.01621292158961296,0.01532670296728611
755,0.016089018434286118,0.015329672954976559
760,0.016290783882141113,0.015394921414554119
765,0.01597207598388195,0.01526733860373497
770,0.016054315492510796,0.015131132677197456
775,0.015879785642027855,0.015039484016597271
780,0.015825342386960983,0.015030646696686745
785,0.015706513077020645,0.01505039632320404
790,0.015902310609817505,0.015000766143202782
795,0.015663621947169304,0.014950714074075222
800,0.01557072252035141,0.014913494698703289
805,0.015417241491377354,0.014873148873448372
810,0.01559970062226057,0.014803819358348846
815,0.015469643287360668,0.014808651991188526
820,0.015196779742836952,0.014620272442698479
825,0.015214699320495129,0.014709803275763988
830,0.01526354905217886,0.014633298851549625
835,0.015038127079606056,0.014560420997440815
840,0.015051611699163914,0.014443694613873959
845,0.015139737166464329,0.014639409258961678
850,0.014936763793230057,0.014533625915646553
855,0.014806880615651608,0.014344616793096066
860,0.014796252362430096,0.014381536282598972
865,0.01493845321238041,0.01449200976639986
870,0.014741401188075542,0.014369829557836056
875,0.014618481509387493,0.01422964595258236
880,0.01447424478828907,0.014140295796096325
885,0.014508986845612526,0.0141570083796978
890,0.01445832196623087,0.014154593460261822
895,0.01430286280810833,0.014028554782271385
900,0.014329688623547554,0.013951124623417854
905,0.014231022447347641,0.01393194030970335
910,0.014364596456289291,0.01417937595397234
915,0.014295835047960281,0.013957522809505463
920,0.014099497348070145,0.013873584568500519
925,0.013978476636111736,0.013829372823238373
930,0.013940773904323578,0.013752003200352192
935,0.013835115358233452,0.013689118437469006
940,0.014880258589982986,0.014155995100736618
945,0.01432028692215681,0.013964561745524406
